member_id,occupation_id1
2580440,95
2992125,14
2995498,14
2992477,343
2943173,"1,35,226,14"
2996952,226
2974916,"343,139"
2964165,227
2990299,49
2999999,24
2996524,368
2988005,40
2999567,18
2999831,170
2967923,7
3000619,"14,40,203"
2992743,14
2999281,273
2986633,323
3002622,28
1977721,"158,159,153,152,154"
2652536,"14,18,20,21,3,15,4,5,16"
3000270,265
2442456,227
2950564,21
2895343,1
732647,"290,299"
2992027,14
2991302,99
3000133,40
2986092,143
2996205,"48,47,343"
2997925,291
2996315,170
2840959,204
791672,"372,191,278,239,289"
2995326,238
2992062,48
2840264,382
2849180,"380,139,343,296"
2120168,1
569827,"14,340"
2991651,339
3002175,14
2989407,"3,291"
2958824,152
691740,"2,1,14,225"
3002449,15
2843413,"4,14,17,337,5"
2863404,14
3002388,8
2473839,46
2834055,167
2848184,17
2176597,"179,183,181,182"
2993173,166
1400995,"338,5"
1706916,"40,14"
421606,233
2998228,39
2997452,301
2998161,"116,226,346,368,99,110,228,64,61,230,370,96,369,82,50,227,344,345,231,225,113,93"
3002423,225
2994348,14
774344,"28,343,8,323,367"
2953611,"367,224"
2998442,40
3000743,14
2993172,268
2991385,323
2983080,"291,292,257"
2976151,358
2919424,227
2992171,"18,19"
2965920,"3,1,5"
2993544,152
2917180,380
2992507,214
2873132,233
2995651,1
2995590,18
2015037,14
2998162,175
2222212,17
3002420,296
2738928,14
2990959,34
2101675,"381,324,382"
2988633,"204,181,189"
2999324,36
2609374,"367,224,257,223"
3002793,14
2883829,35
3000266,4
3000567,289
2225714,14
1607459,"227,228,229,139,226"
2921855,"14,12,20,334,13"
2996374,99
1603683,139
2961941,21
2825831,14
1742390,291
2877435,331
2945026,218
2984611,40
2997135,27
415611,217
2993264,327
2498386,40
3001380,1
2996677,152
2994376,187
2964721,326
2995621,289
3002390,99
2991606,14
3001578,152
2993265,172
2993964,238
2729983,"20,12,5,13,2,1,3"
2476021,"226,5"
2764790,"17,289"
1088420,"330,324,293,294,295"
2995254,343
2883310,13
545704,"42,41,41"
2997120,"310,304"
2994581,238
3001892,32
2986081,367
3002297,331
1816059,40
2962980,264
2970925,14
3000712,226
2999197,8
2993955,1
2985423,14
2898557,41
2991441,289
2914535,"153,154,152"
2910088,17
2987064,303
2971946,"112,346,113,99,110"
2646517,"345,96,353,82,93,139,356,355,113,110,354,99,346,95,112"
2559962,317
2995925,268
2919774,49
2806456,"142,95,222,316,14,368"
2716232,"224,265,14,367,270,268,223,273,266,271"
2993176,14
1648178,222
2777759,15
2997760,324
2996340,29
857130,"226,40,290"
311293,"21,3,26,41,32"
2534139,"208,1,185,308,288,167,361,14,152,2,329,160,18,184"
3002056,140
2814105,263
510618,"347,352,267,46,266"
2184169,14
988251,"322,28,239,331,248,367,334,24"
2994338,332
2999618,341
2916669,"219,366,222,369"
2761755,328
2658595,14
2874985,"230,335,338"
2990142,152
1775402,"217,368,230"
2567055,326
2998885,4
2338785,368
3001254,297
1725555,"21,4,14,20"
2999313,14
2998622,343
2188957,362
3002697,40
2987457,"19,18,310"
3001841,382
2992134,273
2993454,35
2976117,18
2997001,183
2991998,175
576728,"283,367,15,345,278"
2565448,35
2730264,334
1254881,"3,5,8,1"
3000978,183
2992716,343
2536083,"382,369,343,293,338,3,5,21,11,228,9"
2988896,226
2733541,"223,227,367"
2773636,152
2999060,198
2415091,345
2925837,40
2968826,17
2995523,48
3000952,146
1483602,14
2653855,"353,99,64,113,356,50,116"
3002331,14
2702367,14
2702791,99
2918827,5
2993751,368
941467,"151,198"
2345292,"8,20,4,5,3,337,1"
2272455,"367,224,227"
2505063,139
2990531,362
2993571,268
544891,"35,40,35,95"
1941553,"168,14,27"
2076387,217
2954886,14
2998926,227
2990672,35
2693665,227
2994576,273
2990471,382
2989913,1
3000337,20
2968269,"42,44,40,41"
582607,"18,14"
2990175,368
1361769,"345,301"
2183195,"41,40,13,12,339"
2273611,"179,206,14,198,195,205,183,181,213,207,15,175"
2995102,7
2990225,8
2267886,14
2989647,146
2432406,"15,14,19,18"
2994019,302
2318594,"181,180,195,191,187"
2989062,381
2715821,367
2996442,199
2999545,273
3002092,32
2923141,343
2998677,"5,322,1"
776245,334
2929950,2
1111680,"246,364,331,228"
2994155,96
2999864,337
2997476,193
2996880,1
2737781,"381,330,328,324,325,331,14"
1570989,8
2884338,49
1051073,326
2990951,24
2994997,179
2806384,"264,5,329,348"
2325104,14
2971949,170
72871,"215,222"
2992805,327
2995922,275
3000894,40
2935923,"369,229,230"
2783555,139
2992572,2
2992804,14
2861965,336
2990139,29
2866143,14
2991627,14
2993819,289
2990066,289
2123340,"307,23,170,175,172,310,30,174,302,21,25,24,14,22,31"
2713190,"30,187,189,190,184,186,48,27,191,47"
2855473,7
2990704,194
3000137,14
2993607,210
2993887,324
2980338,324
2853849,82
2994498,210
2988923,40
3002155,190
2887264,"264,40"
2998183,289
1796058,82
2989505,238
429045,"153,156,159,158,152"
3002341,159
2313800,"4,18"
2456986,"9,26,334,224,14,37,4,17,10,28,27,337,18,6,35"
2825461,"14,15,17"
2986317,1
2999581,48
762758,"336,14,174"
2283564,5
2985709,"194,160,198"
2853411,382
3000754,82
1590467,"21,18"
261088,"316,162,161,169"
2994360,40
570271,"35,14"
2990520,152
1447379,"1,2,40,5"
2997974,153
3001143,226
2799168,"15,32,21,4,10,18,14,24,30"
2926732,"1,42,45,5,44"
2996387,219
2994468,82
1674710,291
3002815,2
3001741,14
2999582,239
2968186,152
2999948,339
2913362,14
2952886,"47,155,46,24,32,345,95,153,1,96,4,139,359,339"
2911623,236
2997244,367
2783025,"326,325,319,193,328,17,14,330,339,331,27,26,329,198,29"
2966549,238
2916470,"239,229,241,224,230,238,228,367,256"
2998561,238
2595710,93
2993736,193
2999524,49
2993597,174
2987594,14
2945241,4
2376297,4
2976975,152
2993771,40
1998821,"151,293,291,296"
983175,"5,1"
527905,"222,218,367,224"
2981327,14
2999613,14
2995881,14
2662591,331
2751269,223
2992393,268
2993253,"290,227,368"
2988267,14
2862747,226
3001393,3
2998369,316
2976729,"1,227,226"
2921991,"334,1,381,5,8,2,326,222,364,3,218,329"
2990572,27
3001186,152
334727,"223,270,270,238"
2998647,329
2985202,18
208622,367
2955551,1
2940187,367
1893576,"14,17,18"
1319833,"35,14,96,296"
2103020,"366,222,221,367"
478137,"234,238,233"
3002023,199
2974629,"326,381,328,325"
1033132,"223,375,373,367,380"
2994969,362
2992643,14
2990297,152
2939977,"226,368,227,230"
1335411,"247,238"
2859444,"96,345,95,93,40,82"
386903,"40,45,229"
1299156,"296,40"
2994452,339
2158391,224
2968993,"139,227,353,354,225,355,228,368,356,230,369,226,229"
2918075,"14,4,158"
976476,170
3001289,175
2998913,14
2998547,15
2964374,183
2800212,"330,20,368"
816815,"300,298"
2994970,14
2999718,1
2999068,40
2625873,288
735988,"12,20,14"
2985490,4
992230,"40,44,13"
2947054,1
806173,"41,127,5,2,110"
2992443,325
2387215,239
2613355,2
3000618,228
2120007,222
2982480,343
2991569,382
2854870,"204,218"
2973456,82
2855722,382
2965805,298
320596,
3000380,289
3001185,343
2997160,"24,16,20,14,17,10,15,21,4"
2668537,99
2984409,382
2865628,"167,168"
2762390,"281,310,382"
413389,"369,372,223"
2357149,"375,256,248,223,367,373,239,224,371"
1065888,"326,29,1,334"
2963554,"355,345,221,353,82,139,356,207,228,95,96,354,93,229,210"
2445940,14
840596,36
2994653,14
1339900,"46,273"
2990479,16
2902821,"96,278,93,14,345,17,299,297,298,300,15"
515802,"99,112,113,346"
2221633,325
756173,"205,367"
2970873,99
2589930,"217,366"
2991331,339
2993646,99
3001157,373
2997692,14
2383369,"14,21,15"
1348631,"179,27,20,24"
3002352,382
1893713,222
2992593,268
2779449,224
2919981,"365,364,220,221,366,5,219,214,222,218,216,215,217"
837857,"296,291,290"
2996679,170
2857360,"374,244,247,366"
2967264,46
2999219,14
2858138,"278,14"
2790890,"224,223,227,367"
3000621,14
2884284,226
2997251,289
2645173,"20,21,18"
1098908,"18,364,214,21"
867988,"18,19"
1149803,5
2821449,"221,220,217,218,222,364,329,365,216,366,219,215,214"
2998716,207
145467,"353,14,222,338,198"
2625475,"35,14,12"
2924245,224
3002618,14
2999827,18
2011205,"367,223,228,224"
2968061,41
2995064,28
2994616,14
2993408,"201,143,46"
2995295,40
2994731,"146,331,382"
2628815,35
2997526,"4,10,14"
760314,"330,331,1,329"
2955612,289
764811,"156,296,167,332"
2804097,99
1168251,5
2676548,"329,20,21,17,328,14"
2985797,350
2997986,"343,40,146"
2380394,"175,170,172"
2074354,"368,226,227,225"
283004,
2662500,"224,367,217,218"
2368782,343
2733411,47
2995960,153
2969610,367
2995093,270
2992782,21
2995900,"2,5"
2718118,"336,337,4,14"
2994828,5
2998621,228
2976184,14
2997631,217
2991343,14
2768631,46
2999931,289
2809314,367
3001387,218
2989335,4
638451,"329,5,226,228,229"
1529470,"158,152"
2703485,244
3002426,170
2979066,"227,278,14,15"
3001420,239
2990263,343
2993989,15
794004,"367,273,229"
2595822,1
2997967,180
2990068,273
2994784,14
2559490,49
2990001,238
3000569,324
2994553,2
2457381,343
2973784,238
3000143,249
3000375,226
2980560,346
2979926,301
2792680,"30,32,31,339,34,29,26,28,33,340,27"
2978196,367
2996714,227
2998318,327
2961300,175
2989674,152
2998319,17
2996857,"13,367,5,331"
2989501,48
2988941,153
2967377,"223,224,225,367,227,226,8,368"
2989949,170
2934856,14
2997964,207
2988487,14
2993480,14
2177959,"368,226,225,229,369,227"
2957152,223
2993912,14
2997930,"346,296,139"
2970189,221
2616264,18
2788953,382
3002088,268
2996446,"226,230"
3001103,228
2999727,301
2249304,367
2462189,367
2841402,"21,20,48"
2996766,99
2246637,"144,230,139,40,82,151,227,228,225,17,368,229,96,4,14"
2989581,14
2795589,"5,223"
206,"241,223,46"
2892023,"14,278"
2055409,222
2989332,21
3001452,273
2994304,238
3002395,"40,14,35"
2969800,217
2801949,40
3000672,13
858519,"323,47,48,15"
2978372,14
2991693,20
2989731,8
2997159,221
2999379,17
2822649,14
2481805,"4,18,10,22,21,14,20,41"
2988480,186
2997532,238
2502821,"15,296,3,9,10,11,41,40,14,332,290,4,342"
2559628,"41,40,230,35,367,301"
2997715,2
2588992,"26,5"
1256957,1
2999547,311
2988454,139
2997992,382
3000108,4
2994248,"14,15"
2880940,225
2998202,50
2894497,155
2649031,152
2575964,"14,289,330,329"
2995772,50
3000776,35
2987672,"14,151,227"
2676678,"4,14,15,10,17"
2998850,327
2889006,"330,40,316,48,46,5,229,230,228,3,369,227,226,343,225"
565923,"359,5,326"
2969452,"14,1,35,13"
2966345,29
2979783,"14,4,16"
2989645,343
2970462,153
3000921,4
2858231,48
2995160,35
2139411,"359,159,333"
2980713,159
200149,"231,198,224,267,370"
2998032,155
2715261,"191,206,18,21,187"
2991581,30
2998315,35
2856408,99
2516728,48
2693048,49
440157,"326,226,5"
2997712,241
2593098,"14,20,19,21,18"
2993891,214
2779938,"293,319,213"
352121,"27,1,253"
2996082,2
2999614,170
2991525,339
2968801,"331,226,229,230,228,227,382"
2827476,14
2398138,17
292526,"26,28,8,1,27,21,8,34"
1138939,"227,48,223,14,265,46,229"
2977504,"14,10,15"
2998030,193
2363038,"152,191,217"
2994013,"227,226,64"
2903975,156
2994429,193
3000932,18
2470903,14
2995848,166
727925,218
2990703,3
999881,14
1599479,231
458667,"14,342"
2990753,324
2273378,"1,41,343,44,5,40"
2946513,"226,368,225,228,369,229,230,227"
2997785,288
2766605,14
2969426,"330,14,329,331"
1934790,"290,14"
3001068,14
681076,"153,21,14,162"
1675445,"21,14"
2999700,265
215763,"42,3"
2998461,14
2996833,99
2989682,14
3001802,95
2749863,204
2993859,238
2932212,"329,214,218,99,215"
1088866,"322,245,1"
2975420,"326,20,328,340"
127511,"41,36,12,49,190"
2980916,14
2966776,"41,42,334,39,7,27,4,44,37,35,336,29,36"
275384,"161,160,152,153,167"
2933484,1
3001171,14
2998878,146
2862111,"174,170,175,172"
2950721,323
2969076,48
2814637,"41,36,35,40"
2779499,"40,278"
2319996,343
2992460,14
2311263,14
2999576,342
2504808,1
2994009,268
2346286,146
3001066,328
2998094,4
2660230,14
2999766,362
3001563,1
2974035,41
2993216,1
3000868,223
2828957,14
2287635,14
1200604,"382,331"
1165581,"215,214,364,365"
2411356,2
2240635,"328,14,15,298"
2964882,155
1228208,273
2996268,326
3002810,206
2990665,226
2999522,227
2959503,289
2289221,226
2942432,12
3000329,241
2998593,353
2915558,142
2749308,"352,6,264,32,347"
3000451,241
2996298,339
2965499,233
1160404,326
2999236,298
2998493,18
398002,"291,293,296"
2991403,343
994441,"9,317"
1156377,"1,17,328,319,322"
2969261,"343,369,5"
2989891,238
2324344,296
1575029,"368,226,225,227"
2993593,175
2211253,"291,278,296,293"
705575,"35,96,46"
436159,"4,1,29"
2996940,223
2996692,187
2263547,296
2995636,14
2975688,"347,21,26,18,337,4,20,338"
2734670,"64,14,228,93"
2842339,234
2987107,238
3000638,343
2994010,40
2926122,"20,4,16,14,18,21,15,17,19"
2998525,1
876678,281
2999269,342
2999765,14
17276,"15,139,264"
2998933,382
2363308,"183,29,208,363,182,207,187,185,30,180,213,191"
2814384,14
2995945,343
2981586,18
3000047,296
2996739,"322,369,230"
2994041,30
2927209,14
2947149,"328,14"
2994959,2
2992661,289
2189144,"343,48,342,46,36,45,35,341,38,47,43,41,37,40,42"
2644660,99
2993189,265
2975921,"1,2"
2953837,"230,341"
948416,"15,16,14,336"
2995607,328
2922380,"49,48,14,40"
2993159,158
1079817,8
2572865,"21,267,20,18,17,265,324,264,14,268,258,263,266,262,259"
3002245,194
3000639,226
2992548,40
460634,"14,10,4,289,13"
2318382,"346,355,367,382,48,353,139,17,5"
2245370,"32,174,30,223,175,170,173,31"
2954942,"226,330,5,1,331"
2868979,"46,48,10,14,225,226,4,13,12,47,1,5,3,8,2"
2986588,238
1078026,297
2992417,40
1147878,"291,278"
3002597,28
2999274,1
2992484,343
3000693,217
2993283,1
2848073,"226,227"
2973768,156
2962647,238
811368,"292,5,3"
2987558,1
2150919,"4,21,14"
1654787,257
2835900,20
2831173,1
2998835,316
2976779,"231,223"
2994711,14
101233,"21,17"
974966,82
2488008,"4,14,19,18"
550710,"14,210,207,35,15"
2988645,34
2982901,224
2950849,26
2994105,29
2988256,275
2673132,286
2888929,14
2996501,1
2993381,241
2818254,358
3001470,168
2367734,"1,180,2,5,47,8,208,210,10,382,343,367"
2996225,"298,300,297"
2997947,224
3001970,18
771919,"249,273,380,361,367,223,263,224,218,241,257,214"
2980459,2
2991223,5
1903240,289
2334502,"49,14,96"
2088746,14
2984941,1
2993260,99
2277723,"4,21,18,14"
997884,"39,7,178,44,210"
2998188,187
2998249,242
2999853,218
2987050,342
1701312,"14,40,343,47,35"
2999079,4
2849996,14
2871620,14
3002248,14
1696621,364
2385982,217
2989017,"130,110,50,129,344,64,116,113,63,112,346"
2993231,339
497554,"367,224"
2994976,328
2998021,17
3000694,342
255960,"367,225,368,369,224"
2376893,227
2932453,152
2989864,334
2993867,183
2325900,328
2990393,14
2889143,9
2963483,"172,170,173,31"
559174,"337,367,227"
3001830,291
2967397,4
2993834,15
2932185,48
2721091,"20,15,178,207,21,24,340,30,328,339,16,174,14"
2990596,"99,346"
702326,"290,296"
2976743,219
2999111,218
2137846,18
2991462,"156,167,155"
3002344,"170,152,26"
3002563,223
2224692,"365,217"
3001025,14
2997392,40
2991498,329
2512839,"228,230,14"
2832304,"152,17,43"
2595430,35
3001059,2
2924170,"14,206"
201385,"364,330"
2686557,"5,322"
2990310,96
2814360,40
2994473,1
2999362,227
2997919,316
2044268,"14,191"
2996183,296
2992247,191
2973452,365
2991033,342
1961867,17
3002535,152
2966977,"129,112,63,95"
2737056,4
2998154,2
2999819,191
2671306,15
2993432,234
3000558,4
2994872,140
2998896,152
2977557,5
2990427,239
2992974,140
1633069,166
1003031,"18,20,14,21"
2993585,217
2943370,"11,334,9,3,2,8,6,1,5,7"
2988582,224
3001974,20
617260,"338,20"
2953440,"14,20,15"
615646,"214,218,217"
2990017,198
2815948,"2,6,5,1,367"
1016074,"42,32,27,8,189"
2904106,226
2038783,230
2998419,342
2987995,15
934091,"382,17,231,329,331"
2989783,199
2998418,27
2737835,323
2050385,"8,5,225,226,368,230,1"
2592573,"310,303"
2184829,223
2999600,48
2982390,207
2814116,367
17436,275
2994956,"10,14,15"
2992723,187
2999728,"17,187,265"
2953590,225
2703286,40
2997072,40
1970029,"16,113,336,24,25,329,330,345,82,327,325,96,99,14,328"
2748291,"14,278"
2992044,14
2075422,222
2952212,20
2989087,14
3002032,298
2994500,291
2355266,"231,127,48"
2992660,225
2992720,156
2686651,"7,29"
2903125,"225,366,226,221"
2424287,47
2821318,"308,328,326,18,336,17,22,21,14,310,338"
2991634,342
2998025,268
2994011,173
3001005,329
1067813,"14,368,64,290,367,46,326,330,222,227"
2915981,14
2990449,273
2959128,29
2971750,183
2992075,14
2998564,4
2961054,227
3001137,328
2368673,"343,14,382"
2902088,152
1124744,"113,96,229,110,93"
2627275,225
2958337,5
2991503,369
3002596,17
2910039,1
2995723,234
2999632,14
2991563,268
1094386,"4,365,366,215,222,214,218,330,364"
2990246,343
2993499,329
2989175,367
2987618,14
2707820,14
2997703,339
2997983,173
3001268,207
2599634,5
2994477,226
2990695,289
3001329,14
2986979,82
2929199,14
1261910,141
2755969,40
3001969,1
2970207,343
2992287,226
2424876,15
3000325,268
2235258,14
2970324,155
2953446,14
2977848,218
2997430,7
2994172,48
2991796,1
636075,"40,95,63,82,50,48,41"
2981394,20
2978095,14
2867571,"228,359,10,14,332,156,17,227,230,229,322,368,369"
2999240,362
2431077,"271,47,248,247,270,24,180,3,256,14,30,255,173,326,239"
2987472,17
2322148,40
2973305,"1,239,6,8,223,217,263,260,369,367"
2920523,21
2909001,"368,226,225"
2991066,8
3002446,7
2255157,175
1736253,"370,5,1,231"
2976558,152
2981461,14
3002213,48
2990275,213
1906292,342
2667487,2
2950244,207
193179,"328,336,331"
2721947,"14,300,329,293"
3000829,221
351018,"96,15,40,367"
2985635,14
2999273,348
2893489,14
2614122,"367,373,374,249"
2960540,296
2997847,28
2965812,"228,368,229,230,226,369,225,227"
1610198,"27,82,310,99,8,26,30"
3001330,238
2851938,"337,40"
2993765,199
3001113,174
2947779,50
2968385,225
2991355,"9,13,17"
2999333,"63,50,61"
2996094,40
2868028,"146,278,142,143,283"
2891941,222
2649452,19
2934213,335
2998116,204
2991742,40
2999737,14
1461269,"229,368,226"
2999244,323
2998255,14
2987083,63
2982478,337
2995117,"226,225"
2991567,341
2996733,228
3001372,191
2984084,13
3001555,2
2958913,"14,170,21,4,10,30,15,12,13,18,339,20,8"
2997274,362
3000999,207
2496859,5
2996732,14
2935904,"14,24,337,17,296"
2982866,"15,14,17"
2992004,3
2997699,1
2972532,1
2904640,1
2987390,334
3002413,14
2734693,14
1084644,"264,231,266"
2683918,1
3001492,238
2996528,"358,341,14"
2506116,227
2989347,"14,5,343"
2970477,"368,227,225,228,229,230,369,226"
2124994,301
2991322,63
1884056,"278,14,18"
2935620,50
3000421,4
3002751,172
2642392,367
693770,"21,18,20"
3001710,226
3001115,21
2991919,153
2880153,239
2993319,268
2222193,382
2759009,"283,336,381"
2856229,14
2997306,2
2995511,226
2998486,40
2994207,"226,225,368"
2978817,3
2688133,1
2959709,82
3001586,183
2360019,5
2039246,"217,218"
3001405,290
2983999,"215,218"
2999798,20
1998582,"63,223,225,40,64,228,227,5,226"
2947007,2
2997432,319
2524841,"20,21,24,15"
2840787,14
2997471,17
2401637,"236,233,239,238,241"
261469,"17,359,15,14,4,342"
2921620,"14,21,1,20,5,4,2"
1154243,214
2999944,15
2995915,198
1023499,167
3002405,175
2991092,198
1280260,290
2942681,"194,152"
2152292,204
2997968,229
2996189,154
2813491,"278,17"
2920548,226
2858509,"214,218,217,364"
2803264,"21,14,4"
2362165,"369,230,367,224,228"
2998332,50
2452841,40
2685809,"170,173"
2988958,"226,222,225,368,221,228"
2586073,"233,2,173,1,232"
2989546,3
540591,"20,95"
2622724,"27,26,14,18,28,29,303,301,12,302,310,19,1"
398889,214
2997845,21
3000492,339
3000276,1
2994741,289
2993730,232
2963516,301
2400236,"227,231,367,368"
2990429,343
2994904,222
3000324,268
2998537,2
2672692,191
2996294,14
2989279,19
2628850,"226,367"
2994446,191
276539,"225,5,198"
2990212,47
3000842,268
2991739,14
2979942,15
2999107,41
3001237,159
2920581,195
2657470,35
2996028,36
664000,"14,375"
2993649,215
2956363,"317,95,40"
2992284,2
181305,1
2993648,329
2157009,"341,30"
2769097,152
2964289,17
2895198,369
2366698,"20,14,21"
2989276,186
2836043,152
2979339,290
2861940,14
2999105,14
2991594,241
2994106,17
2997488,191
753252,"217,367"
2990092,329
2853454,14
2993382,40
2987792,14
2980079,361
2883926,257
1370516,"18,21,17,14"
2973638,"9,376,371,246,11,235,373,236"
2999941,19
2998453,29
2989485,1
2965272,17
2963820,"344,61,63,50,41,40,64,46,43,42,44"
2976585,236
2995720,179
2928613,5
2993000,213
2732326,"329,14,20,330,331,21"
1366446,"268,263,205,301,173,146,291,29,4,187,40,112,14"
2971410,223
2709342,14
2708482,112
3001271,339
516152,"27,329,24,339,300"
2996326,152
2490953,"21,167"
2993729,14
2997515,3
2481574,14
3002043,140
3002110,41
885173,"40,226,230"
2988580,367
1106944,1
2992145,99
2985165,17
3002111,"15,14,297"
2644997,14
2054870,14
2977117,323
2986473,14
3002284,14
3001406,223
2967818,142
2999851,8
2998299,278
3000937,226
2974348,2
2998451,27
2636063,"238,371,239,329,331"
2986647,"229,228,369,227,230"
2999885,291
2736937,48
2359481,"14,20,21,217"
2995201,364
2890838,"218,282"
2994942,336
2997979,14
2998575,329
2419360,"334,1,2,12,3,335,5,13"
2994663,21
2990399,1
2342247,"1,50,63"
2994076,1
2995785,143
2953932,"278,46,12,330,15"
3000765,343
2993227,343
2998517,17
2990190,301
1410692,"366,230"
2929618,"1,15,35"
2991829,169
2997394,14
2993005,241
2994941,"14,15"
1678661,"1,34,29,340,32,5,2,30,339,8,334,33,6"
2990518,223
2852638,20
3002648,8
2953025,183
2569751,40
2997203,343
2023647,1
1650789,"268,264,269,266,265,378,273,271,167,267,380,270,379"
2996024,14
2997493,152
2266096,"28,20,29,24,21,31,33,339,1,12,27,340,30,32,34"
2278451,139
945006,"226,227"
2994950,36
1393801,"296,1"
2287189,14
2632099,18
2986277,"299,297,15,298,14"
2450634,205
2722606,14
2619923,14
1245266,218
2996152,14
2666870,14
3001771,193
2793995,"192,228,210,230,229,193,369,207"
694315,"247,367"
2987924,2
2954453,"17,10,337,15,14,336,236,8,142,4,16,323,151,316,382"
2407451,1
2986744,"371,238,232,224"
2766011,14
2746413,"14,337"
2998246,1
2998359,142
2989204,167
3000313,226
1948269,"350,130,40,95,112"
2996223,339
2991285,17
1694061,35
2682811,"369,366,217"
2998595,1
2984968,"35,223"
2576625,367
3001309,289
2947590,"367,227"
2965905,339
2943124,368
2709160,5
2983133,230
2995519,372
3001534,238
2991802,241
2989652,35
1925249,"315,312,168"
2290470,40
2341756,42
2983721,"240,374,226,225,367,368,223,227,224,366"
2120019,14
2991703,17
2667292,224
2957024,"40,2,96"
3001064,198
2988237,15
2904924,"40,14,49,342,4,15,343"
2993740,339
421955,"5,1,225,226,368"
2992252,198
627813,41
2995278,13
3001600,14
2926798,14
2997180,326
2478649,14
2809749,14
2491578,"26,334,27,28"
2996448,343
2796219,50
2393819,"337,209,10,336,14"
2814670,"12,17,369,278,368,226,290,21,19,20,18"
2982020,153
2998393,186
2989689,20
2923430,8
1613031,334
2998455,339
648689,"14,231,225,278,377"
2699371,15
3002410,14
2979826,"266,379,271,153,378,152"
2997457,289
2999367,"265,238,339,224,222"
2996179,1
1762888,"35,40,4,82"
2991325,14
3002745,343
707516,"227,13,29,50,35"
2865539,266
2680174,367
2969018,248
2988782,226
2578058,"217,238,239,223,365,337,224"
2964985,24
2993590,382
2931491,"227,35,225,368,329,37,226,47"
2999466,1
2987474,"29,28,25,26,31,14,339,21,340,4,17,24,215,27,20"
2870252,290
2996561,41
2995012,170
2994038,382
2998480,191
2997309,14
2885783,"278,14"
2993263,152
2998250,34
2996292,14
2951721,"329,189,29,331,330,8,191"
3001118,343
1967477,"116,344,82,349,110,50,345,347,127,61,99,346,93,46,348"
2530652,"44,42,1"
2713896,"353,348,2,345,99,1,20,334,82,50,5,21,93,116,344"
2997613,181
2990663,291
197576,"225,223,227,224"
2226548,"174,176,210"
2981598,175
2559218,"18,14"
2992522,382
754060,"364,214"
1612999,"49,47"
2921726,343
2991676,153
2952641,222
2994036,367
2998360,183
2995940,289
2747282,"324,325,381,329,330"
2996731,226
2998081,"13,3,2,1"
3000993,14
1797607,14
2883334,"2,5"
2928544,17
2905720,223
2934995,"15,17,10,14"
2972605,20
2999364,159
2509541,17
2993866,191
2969891,"170,174"
2931593,"218,368,367"
2940194,14
2993696,30
2904382,"40,39,35,44,179,176,36,170,183"
2998009,14
2825183,170
2993697,1
2742185,"14,18"
2837956,48
2231492,"13,14,2,41"
2991792,241
3002150,140
2335092,"179,204,170,205"
2756558,"1,226"
1617555,222
641259,"170,179,14,15,174"
2992559,268
2829815,222
2995787,382
2961511,1
994345,"3,1,20,5"
2991566,170
2993347,169
2876279,"5,3,2,217,219,230,228,229,369,1"
2738404,14
2966740,"4,48,7,47,15,14,336"
2711758,17
2996398,324
2966623,4
3001147,24
2970696,"368,225,226,227"
2997234,82
2998692,152
2991186,14
2900742,"20,14,21,300,15"
2177468,324
2996844,99
2984906,40
2971095,367
3002595,228
254522,"10,49,4,21,1,20,47,14"
2651223,1
2845919,"14,1"
3002412,153
2989627,153
2443229,382
2994474,170
2995994,17
2998633,17
2999300,17
2972534,339
2993004,238
660404,"224,368,1,226,227"
2974581,367
2989839,14
599655,"14,4,15"
2996367,2
3002649,41
2484989,226
2998806,152
2118385,170
3001233,142
3001828,194
2962388,223
2595465,14
2938260,"247,374,249,248,373"
1517981,"40,296"
2941644,1
2995700,238
2968803,336
172062,226
2969748,342
2790177,"332,20,26,9,34,4,338,21"
3001598,241
2853378,226
3002306,20
2999271,342
1034963,"40,13,29,12,21"
2989823,99
2994291,"278,17,143"
2874138,"227,382,343,42,43,228,230,330,40,369,368,41,329,331,342"
2990250,152
2998846,382
2987315,32
3001671,195
2918834,336
2947451,"43,40"
2189590,"14,10,5,1,4,8,17"
2976013,"142,356,267"
2995276,5
2993524,222
2994715,382
2490803,328
155895,"95,95,345,96,35"
2992047,3
2366506,"367,50,352"
3000396,289
2586617,46
2888650,14
2990216,14
3001398,"368,225,221,222,219,220,226,366"
2874290,15
2644321,"265,225,268,266,227"
2966429,95
3000724,21
2989788,223
2993251,152
3000045,337
1708610,"154,153,158,159,152"
224071,"152,18,5"
2999168,289
3002277,99
2947859,1
2612864,218
1229027,"14,139"
2994712,183
2997880,35
3002708,30
2746059,15
508993,"139,264"
987344,"343,338,8"
2997601,231
1158984,"34,3,4"
2993459,362
2652691,"3,5"
3000605,17
2991803,368
2543203,204
1316509,346
2959700,"38,37,2,11,1,8"
2520457,"48,47,49,46,228,41"
2924262,35
2456854,382
2998323,14
2994367,217
3001561,47
2995544,63
2884330,8
3000013,4
2423652,14
2258548,"14,21"
2996659,364
3001343,238
2990697,329
736026,336
165362,223
2992014,"14,3,7"
2992307,194
2997644,343
2859096,99
2448236,1
1904215,158
2998625,362
2488906,"40,82,146,15,191"
2831856,15
2426664,"314,313,310,311,321,303,301,308,309,312,302"
2994352,339
2605444,"168,158,156,167"
2995909,112
2348970,329
2982974,1
2956791,40
3001062,367
2922370,9
2280235,275
2416504,"224,366,367,223"
2994075,265
2853537,20
1503419,"27,226,40,14,299"
