work_id,company_id,age_upper,work_gender,salary,salary_system,salary_options
76391,23823,55,both,500.0,annual,
76212,23952,40,both,480.0,annual,
76213,23952,45,both,40.0,salary,
83623,24093,96,both,15.0,salary,bonus
76584,24093,69,both,22.5,salary,
83626,24093,49,both,22.5,salary,bonus
92142,24093,96,both,19.0,salary,bonus
76583,24093,96,both,15.0,salary,bonus
76790,24386,50,female,30.0,salary,bonus
87669,24523,40,female,24.0,salary,bonus
98775,24523,40,both,24.0,salary,bonus
76821,24384,50,both,480.0,annual,bonus
76989,24486,60,both,1100.0,annual,bonus
76954,24110,65,both,25.2999992370605,salary,bonus
78523,24620,35,both,25.0,salary,bonus
79363,24620,35,both,30.0,salary,bonus
78296,24898,33,male,21.0,salary,bonus
101003,1027,35,both,15.8400001525879,salary,bonus
100623,1027,34,both,18.7999992370605,salary,bonus
99160,1027,32,both,18.7999992370605,salary,bonus
99187,1027,33,female,19.2999992370605,salary,bonus
94453,1027,35,both,19.2999992370605,salary,bonus
101889,1027,32,both,15.8400001525879,salary,bonus
100504,1027,30,female,15.8400001525879,salary,bonus
96248,12957,99,both,30.0,salary,bonus
81481,25750,35,male,380.0,annual,
81504,25760,35,both,25.0,salary,bonus
81882,25864,45,both,25.0,salary,bonus
81881,25864,45,both,25.0,salary,bonus
81883,25864,45,female,16.0,salary,bonus
82307,25911,45,both,25.7099990844727,salary,bonus
96586,25911,45,both,25.0,salary,bonus
82306,25911,45,both,25.0,salary,bonus
96585,25911,45,both,25.7099990844727,salary,bonus
83279,26177,55,both,25.0,salary,bonus
83717,26281,34,both,18.6700000762939,salary,bonus
84725,26553,65,both,25.0,salary,bonus
86744,26831,40,both,20.0,salary,bonus
86848,27012,50,male,25.0,salary,bonus
87839,27080,40,both,27.6000003814697,salary,bonus
87837,27080,40,both,32.5999984741211,salary,bonus
87838,27080,40,both,32.5999984741211,salary,bonus
87836,27080,40,both,27.6000003814697,salary,bonus
89547,27095,35,both,19.2199993133545,salary,bonus
87362,27095,35,both,18.1499996185303,salary,bonus
88922,27358,40,both,23.0,salary,bonus
89635,27553,35,both,18.8999996185303,salary,
89612,27553,39,female,18.8999996185303,salary,bonus
89668,27580,35,male,15.0,salary,bonus
90433,27765,39,both,25.0,salary,
93562,28399,35,both,18.0,salary,"commission,bonus"
94283,28454,45,both,30.0,salary,bonus
95841,28682,40,both,18.0,salary,bonus
96501,28737,40,female,25.7000007629395,salary,bonus
96420,28741,35,both,18.0,salary,bonus
97798,28942,40,both,20.0200004577637,salary,bonus
99722,29122,45,both,25.5,salary,bonus
101893,29122,55,both,49.0999984741211,salary,bonus
101294,29122,35,both,25.5639991760254,salary,bonus
99394,29122,45,both,25.5,salary,bonus
99261,29122,60,both,25.5,salary,bonus
99636,29122,40,both,38.0,salary,
99256,29122,60,both,25.5,salary,bonus
100589,29253,40,both,34.2000007629395,salary,bonus
100237,29253,50,both,33.5,salary,bonus
100238,29253,40,both,30.0,salary,bonus
75637,23465,50,female,17.0,salary,bonus
75638,23465,50,both,17.0,salary,bonus
76842,24340,45,male,20.0,salary,
77093,24408,35,male,25.0,salary,bonus
76947,24449,49,both,17.0,salary,bonus
76948,24449,49,both,15.1999998092651,salary,bonus
76967,24238,99,both,390.0,annual,bonus
76966,24238,99,both,300.0,annual,
77088,24520,50,both,28.0,salary,bonus
77165,24531,65,both,17.6200008392334,salary,bonus
77167,24531,65,both,20.3700008392334,salary,bonus
77166,24531,65,both,19.9500007629395,salary,bonus
80479,24649,39,both,20.0,salary,bonus
77514,24649,40,both,20.0,salary,bonus
83631,24649,34,both,19.5,salary,bonus
83618,24649,34,both,19.5,salary,bonus
77622,24668,40,female,20.0,salary,bonus
101928,24786,50,female,20.0,salary,bonus
77862,24786,50,female,15.0,salary,bonus
78197,24867,40,male,20.0,salary,"commission,bonus"
99366,25003,28,both,18.0,salary,bonus
78516,25003,35,male,20.0,salary,bonus
79197,25034,39,both,20.0,salary,bonus
79426,25226,30,both,20.0,salary,bonus
78929,24920,30,both,20.0,salary,bonus
98512,25666,27,male,20.0,salary,bonus
98514,25666,35,male,20.0,salary,bonus
81034,25666,23,male,20.0,salary,bonus
98511,25666,35,male,20.0,salary,bonus
98505,25666,35,male,20.0,salary,bonus
98513,25666,23,male,20.0,salary,bonus
98506,25666,27,male,20.0,salary,bonus
81090,25666,35,male,20.0,salary,bonus
81577,25788,45,both,22.0,salary,bonus
82081,25910,60,both,18.0,salary,bonus
83754,26235,45,male,25.0,salary,bonus
84718,26542,50,both,23.0,salary,
84717,26542,50,both,23.0,salary,
84716,26542,30,both,20.0,salary,bonus
84719,26542,30,both,20.0,salary,bonus
88406,27276,40,both,18.0,salary,bonus
89727,27537,60,both,40.0,salary,bonus
89729,27559,35,male,23.0,salary,bonus
89891,27589,45,both,400.0,annual,bonus
90139,27629,35,both,23.2000007629395,salary,bonus
90228,27686,35,both,22.0,salary,bonus
90357,27749,35,male,23.0,salary,
91095,27883,39,male,22.0,salary,bonus
91080,27883,39,male,19.0,salary,bonus
91103,27883,39,male,22.0,salary,bonus
91039,27889,59,both,20.0,salary,bonus
91231,27890,40,both,48.0,salary,bonus
91232,27890,35,both,21.0,salary,bonus
91849,28106,69,both,22.8999996185303,salary,bonus
92279,28164,29,both,25.0,salary,commission
93032,28312,45,both,16.5,salary,bonus
93047,28312,45,both,16.5,salary,bonus
93256,28334,45,both,38.0,salary,
93263,28334,45,both,40.0,salary,
93249,28334,45,both,21.2999992370605,salary,bonus
93250,28334,45,both,21.5,salary,bonus
95099,28574,49,both,30.0,salary,bonus
95094,28574,49,both,30.0,salary,bonus
95082,28574,49,both,31.0,salary,bonus
95100,28574,49,both,35.0,salary,bonus
101242,28600,40,male,18.0,salary,"commission,bonus"
95281,28600,35,male,23.0,salary,"commission,bonus"
97563,28893,45,male,25.0,salary,bonus
97565,28893,45,male,25.0,salary,bonus
97561,28893,45,male,25.0,salary,bonus
99628,28893,45,male,25.0,salary,bonus
97975,28964,45,both,25.0,salary,"commission,bonus"
101593,29052,39,both,25.0,salary,bonus
99175,29129,29,male,18.5,salary,bonus
100717,29298,40,both,19.0,salary,
100883,29314,50,both,31.0,salary,
101976,29314,50,both,32.2999992370605,salary,
100934,29314,50,both,36.0,salary,
101914,29314,50,both,31.0,salary,
101756,29398,42,both,549.599975585938,annual,
10142,73,34,male,20.7999992370605,salary,bonus
81417,1286,52,female,20.0,salary,bonus
62975,1286,52,female,17.0,salary,bonus
62979,1286,52,female,16.0,salary,bonus
12475,1363,40,both,19.0,salary,bonus
12474,1363,35,both,19.0,salary,bonus
79524,2231,30,both,27.0,salary,bonus
34117,2231,35,male,27.0,salary,bonus
16301,2231,35,male,27.0,salary,bonus
18744,3217,39,male,20.0,salary,
15914,3722,35,male,22.0,salary,
21124,3849,30,male,17.0,salary,bonus
75219,3849,35,both,18.0,salary,bonus
19736,4798,32,both,22.0,salary,bonus
19737,4798,33,both,21.0,salary,bonus
22215,7337,39,both,23.0,salary,bonus
22834,7704,30,both,20.0,salary,bonus
23968,8248,59,male,35.0,salary,bonus
101271,8521,40,both,25.0,salary,
37991,8521,35,both,25.0,salary,bonus
24645,8521,35,both,25.0,salary,bonus
78533,8689,45,both,23.0,salary,bonus
78530,8689,45,both,23.0,salary,bonus
85279,8689,45,both,23.0,salary,bonus
78529,8689,45,both,23.0,salary,bonus
78532,8689,45,both,23.0,salary,bonus
85270,8689,45,both,22.0,salary,bonus
78528,8689,45,both,25.0,salary,bonus
78527,8689,45,both,23.0,salary,bonus
99620,8755,45,both,28.5,salary,bonus
52441,8755,50,both,24.0,salary,bonus
99757,8755,50,both,24.0,salary,bonus
24569,8755,35,both,23.0,salary,bonus
101115,8755,40,both,21.5,salary,bonus
90518,8755,45,both,24.0,salary,bonus
26181,8803,35,both,20.0,salary,bonus
26173,8803,35,both,20.0,salary,bonus
30040,9430,40,both,16.0,salary,
25934,9596,55,both,20.0,salary,bonus
33450,9596,55,both,20.0,salary,bonus
28152,10519,55,both,19.0,salary,bonus
58194,10519,60,both,20.0,salary,bonus
50428,10699,50,both,22.2000007629395,salary,bonus
86251,10699,45,both,22.3700008392334,salary,"commission,bonus"
26902,10787,45,both,30.0,salary,bonus
33875,12314,30,female,15.0,salary,"commission,bonus"
33864,12314,30,female,15.0,salary,"commission,bonus"
37562,13522,35,both,25.0,salary,commission
35520,13770,33,both,23.0,salary,bonus
101111,13862,50,both,20.2999992370605,salary,bonus
37089,13899,38,both,18.0,salary,bonus
37150,13899,50,both,18.0,salary,
41843,15345,60,both,32.0,salary,bonus
81736,16251,35,both,20.0,salary,commission
45051,16251,36,male,280.0,annual,
47260,16759,55,both,20.0,salary,
49597,17286,55,both,450.0,annual,bonus
51198,17547,39,both,22.0,salary,bonus
50907,17643,35,both,24.0,salary,bonus
52094,17820,40,male,25.0,salary,commission
52159,17823,40,both,25.0,salary,bonus
51714,17834,65,both,27.0,salary,bonus
53415,17886,40,male,25.0,salary,bonus
53281,17990,55,both,400.0,annual,
53046,18053,45,female,22.0,salary,bonus
53649,18300,40,both,23.7999992370605,salary,
90179,18340,29,both,18.0,salary,
55186,18553,55,male,25.0,salary,bonus
59372,19520,39,both,21.0,salary,bonus
59364,19520,34,female,18.0,salary,bonus
62237,20140,65,female,21.0,salary,bonus
77691,20698,45,both,22.5,salary,bonus
76715,20698,45,male,22.0,salary,bonus
87481,20698,50,both,35.0,salary,bonus
64846,20698,45,both,22.5,salary,bonus
84561,20698,50,both,18.5,salary,bonus
68895,21486,65,both,25.0,salary,bonus
71046,22062,50,both,26.7999992370605,salary,bonus
71366,21926,35,both,20.0,salary,"commission,bonus"
71608,22212,49,both,30.0,salary,bonus
97622,22354,33,both,22.9699993133545,salary,bonus
80943,22354,33,both,22.9699993133545,salary,bonus
71964,22092,35,both,22.0,salary,bonus
72778,22573,60,both,22.0,salary,bonus
73334,22847,39,both,21.0,salary,bonus
73359,22635,49,both,500.0,annual,
73524,22917,50,both,28.0,salary,bonus
73953,23082,49,both,17.1000003814697,salary,bonus
74562,23249,40,male,30.0,salary,bonus
74563,23249,40,male,30.0,salary,bonus
74560,23249,40,male,25.0,salary,bonus
74561,23249,40,male,25.0,salary,bonus
73612,22955,35,both,300.0,annual,bonus
75216,23069,49,both,19.5,salary,
75374,23726,39,both,25.0,salary,bonus
75504,23640,60,both,14.0,salary,bonus
75702,23559,39,both,30.0,salary,bonus
75782,23871,45,both,20.0,salary,
75781,23871,45,both,20.0,salary,
76147,23792,40,male,17.0,salary,bonus
76210,24068,40,both,20.5,salary,bonus
95432,23929,57,both,40.0,salary,
95431,23929,45,both,40.0,salary,
93421,23929,58,both,40.0,salary,
94726,23929,58,both,30.0,salary,
95430,23929,58,both,30.0,salary,
95774,23929,57,both,70.0,salary,
93418,23929,58,both,40.0,salary,
93419,23929,55,both,35.0,salary,
93417,23929,55,both,24.0,salary,bonus
93420,23929,58,both,40.0,salary,
92329,23929,58,both,40.0,salary,
76614,23929,55,both,24.0,salary,bonus
76320,23929,55,both,24.0,salary,bonus
76259,24156,55,both,14.0,salary,bonus
76476,24268,30,both,20.0,salary,bonus
76459,24329,50,both,500.0,annual,bonus
76820,24387,40,female,20.1499996185303,salary,bonus
76658,24028,99,both,440.0,annual,bonus
76915,23930,35,both,16.9200000762939,salary,bonus
76914,23930,34,both,16.9200000762939,salary,bonus
93174,24677,30,female,21.0,salary,bonus
93171,24677,29,both,21.0,salary,bonus
93206,24677,40,both,21.0,salary,bonus
77000,24490,35,both,24.0,salary,commission
77358,24553,60,both,750.0,annual,bonus
77343,24561,40,both,16.6200008392334,salary,bonus
77344,24561,40,both,19.4400005340576,salary,
77783,24708,35,both,25.0,salary,bonus
78618,24989,25,male,23.0,salary,bonus
78707,25022,35,both,16.5,salary,bonus
78708,25022,35,both,16.5,salary,bonus
79444,25310,57,both,20.7999992370605,salary,bonus
11044,136,31,both,23.0,salary,bonus
10278,136,30,both,25.5,salary,bonus
84403,2191,45,both,21.0,salary,bonus
92452,2191,37,both,22.0,salary,bonus
13660,2191,35,both,22.0,salary,bonus
17801,2444,35,both,20.0,salary,bonus
40192,2444,34,female,15.3000001907349,salary,
14028,2444,33,both,20.0,salary,bonus
88025,2444,35,both,23.0,salary,bonus
39407,2444,33,both,18.0,salary,bonus
86254,2444,35,both,30.0,salary,bonus
61821,3194,35,both,18.0,salary,
15393,3356,26,,23.0,salary,bonus
93346,6113,34,both,19.0499992370605,salary,bonus
19878,6146,35,both,276.0,annual,
20622,6470,60,both,30.0,salary,bonus
22662,6852,36,both,22.0,salary,bonus
24019,8117,60,both,20.0,salary,
24018,8117,60,both,18.0,salary,
24017,8117,60,both,20.0,salary,
24077,8339,35,male,280.0,annual,
29877,8339,35,male,280.0,annual,
24185,8555,30,male,16.0,salary,bonus
34676,9528,40,both,20.0,salary,
26286,9869,29,both,23.0,salary,bonus
68506,10302,40,both,21.0,salary,bonus
27469,10302,39,both,18.0,salary,bonus
68436,10302,45,both,21.0,salary,bonus
68858,10824,50,both,25.0,salary,bonus
28488,11466,40,both,24.7099990844727,salary,bonus
94565,12553,45,both,23.0,salary,bonus
94564,12553,45,both,20.0,salary,bonus
94563,12553,45,both,20.0,salary,bonus
31689,12748,30,both,20.0,salary,bonus
30771,12805,35,female,17.0,salary,
101086,14079,35,both,22.0,salary,bonus
39087,14673,45,both,23.5,salary,bonus
40419,15001,99,both,25.0,salary,bonus
42584,15493,40,both,20.0,salary,
42521,15535,99,both,22.5,salary,bonus
43480,15780,25,male,14.3999996185303,salary,bonus
66823,15972,39,female,20.0,salary,
44695,15972,45,both,25.0,salary,
79563,16729,36,both,24.7999992370605,salary,bonus
47720,16831,60,both,17.0,salary,bonus
48324,16975,40,both,18.0,salary,bonus
48323,16975,49,both,18.0,salary,bonus
48325,16975,49,both,18.0,salary,bonus
48697,17021,50,both,19.0,salary,bonus
50828,17598,35,both,25.0,salary,bonus
52261,17935,35,male,20.0,salary,bonus
52588,17968,40,both,34.0,salary,
53298,17981,50,both,30.0,salary,bonus
94886,18195,55,both,35.0,salary,bonus
53194,18195,40,both,24.0,salary,bonus
55391,18195,40,both,22.0,salary,bonus
95642,18673,50,both,19.0,salary,bonus
55732,18753,49,both,210.0,annual,
55265,17906,45,both,25.0,salary,"commission,bonus"
94984,17906,45,female,17.0,salary,bonus
62695,17906,50,both,22.5,salary,bonus
55263,17906,45,both,25.0,salary,bonus
96222,19121,45,both,300.0,annual,
77909,19121,48,male,300.0,annual,
77333,19121,45,both,240.0,annual,
57618,19121,45,female,276.0,annual,
95492,19121,50,both,300.0,annual,
77451,19121,50,both,360.0,annual,
80556,19121,45,both,300.0,annual,
101154,19121,40,both,280.007995605469,annual,
96411,19121,35,both,300.0,annual,
84217,19121,50,both,360.0,annual,
81964,19121,35,both,240.0,annual,
80392,19121,50,both,21.0,salary,
100963,19121,45,both,300.0,annual,
99969,19121,40,both,25.0,salary,
96265,19121,50,both,312.0,annual,
60046,19121,49,both,240.0,annual,
100847,19121,35,both,273.0,annual,
77380,19121,45,both,240.0,annual,
59634,19121,39,both,400.0,annual,
80366,19121,49,both,23.0,salary,
89311,19121,45,both,312.0,annual,
99908,19121,40,both,288.0,annual,
77388,19121,50,female,240.0,annual,
74811,19121,35,both,240.0,annual,
99612,19121,54,both,22.0,salary,
70073,19186,35,male,19.0,salary,bonus
93556,19416,39,male,22.0,salary,bonus
91659,19416,39,male,22.0,salary,bonus
91760,19416,39,male,22.0,salary,bonus
92595,19416,39,male,25.0,salary,bonus
96777,19416,39,male,22.0,salary,bonus
98537,19416,59,both,45.1040000915527,salary,
101067,19416,59,both,45.1040000915527,salary,
101066,19416,59,both,45.1040000915527,salary,
101064,19416,59,both,45.1040000915527,salary,
93094,19416,65,male,45.1040000915527,salary,
92594,19416,39,male,25.0,salary,bonus
101059,19416,59,both,45.1040000915527,salary,
58671,19416,39,male,22.0,salary,bonus
82085,19618,40,both,30.0,salary,bonus
87066,19618,40,male,23.0,salary,bonus
88813,19618,50,both,30.0,salary,bonus
88812,19618,45,male,23.0,salary,bonus
88816,19618,50,both,30.0,salary,bonus
88815,19618,50,male,30.0,salary,bonus
61230,19883,60,both,20.0,salary,commission
82004,19907,28,both,18.0,salary,bonus
61771,20077,40,both,270.0,annual,bonus
62410,20104,40,both,300.0,annual,bonus
62588,19967,45,both,28.0,salary,bonus
64456,20481,40,both,20.0,salary,bonus
64438,20481,40,both,20.0,salary,bonus
64412,20481,40,both,20.0,salary,bonus
64180,20517,45,male,16.5,salary,bonus
65481,20813,60,both,25.0,salary,bonus
65260,20813,99,both,25.0,salary,bonus
65981,20697,40,both,20.0,salary,bonus
66852,21100,32,male,19.0,salary,bonus
66746,20903,50,both,21.0,salary,bonus
66804,20903,50,both,21.0,salary,bonus
66691,20903,50,both,21.0,salary,bonus
66805,20903,50,both,21.0,salary,bonus
66747,20903,50,both,21.0,salary,bonus
67329,21172,35,both,300.0,annual,
67328,21172,29,both,280.0,annual,
88643,21064,40,both,230.0,annual,
88720,21064,40,both,230.0,annual,bonus
68010,21312,50,both,25.0,salary,
68853,21471,60,both,29.5,salary,bonus
68854,21471,60,both,25.6499996185303,salary,bonus
70049,21715,50,both,17.0,salary,bonus
70045,21715,50,both,18.0,salary,bonus
70047,21715,50,both,17.0,salary,
70048,21715,50,both,20.0,salary,bonus
85029,25568,50,both,20.0,salary,"commission,bonus"
80700,25568,40,both,20.0,salary,bonus
81260,25568,40,both,20.0,salary,bonus
80702,25568,60,both,20.0,salary,bonus
80704,25568,40,both,20.0,salary,"commission,bonus"
80703,25568,60,both,20.0,salary,bonus
80699,25568,65,both,20.0,salary,bonus
85031,25568,50,both,36.0,salary,bonus
80701,25568,40,both,20.0,salary,bonus
81099,25617,60,both,25.0,salary,bonus
81098,25617,39,both,22.0,salary,bonus
81097,25617,50,both,18.0,salary,bonus
81911,25719,32,both,30.0,salary,bonus
83320,26186,35,both,19.7000007629395,salary,bonus
84520,26297,50,both,300.0,annual,
84000,26343,39,female,20.0,salary,"commission,bonus"
85686,26820,35,both,20.0,salary,"commission,bonus"
98662,27058,40,both,22.5,salary,bonus
88457,27115,36,both,400.0,annual,bonus
87804,27175,35,both,15.0,salary,commission
89703,27578,35,male,18.5,salary,bonus
94462,27578,35,male,19.0,salary,bonus
89907,27603,35,both,24.0,salary,bonus
89906,27603,26,both,18.0,salary,bonus
90945,27769,45,both,300.0,annual,bonus
90717,27802,36,both,380.0,annual,bonus
90716,27802,36,both,350.0,annual,bonus
90900,27846,35,both,300.0,annual,
91757,28040,40,male,20.0,salary,bonus
91650,28085,29,both,19.5,salary,bonus
94610,28525,49,both,22.0,salary,bonus
94609,28525,45,both,26.0,salary,bonus
94626,28525,49,both,30.1000003814697,salary,bonus
101904,28809,42,male,21.3999996185303,salary,
98660,28809,45,female,25.3999996185303,salary,bonus
101961,28809,35,both,20.5300006866455,salary,
97185,28809,45,both,25.3999996185303,salary,bonus
101960,28809,42,both,20.0300006866455,salary,
101970,28809,35,male,19.5300006866455,salary,bonus
97289,28873,45,both,17.6000003814697,salary,bonus
97541,28901,50,both,25.0,salary,
97597,28913,49,both,16.0,salary,
99520,29169,45,both,23.0,salary,bonus
100038,29226,50,both,24.0,salary,bonus
100031,29226,50,both,20.0,salary,bonus
101588,29336,40,both,21.6000003814697,salary,
101601,29336,40,both,17.0,salary,
101504,29379,50,male,38.0,salary,bonus
101482,29379,45,male,30.0,salary,bonus
101743,29383,39,both,25.0,salary,
101609,29395,35,both,25.6000003814697,salary,
101754,29405,45,female,25.0,salary,
96529,75,40,both,40.0,salary,bonus
100070,75,35,both,30.0,salary,bonus
98180,75,40,both,25.0,salary,bonus
88090,75,45,both,28.0,salary,bonus
97970,75,40,both,38.0,salary,bonus
96199,75,35,both,25.0,salary,bonus
13354,246,25,both,18.0,salary,bonus
13565,2137,32,both,22.0,salary,bonus
69880,2137,45,both,29.5,salary,bonus
72630,2137,32,both,19.0,salary,bonus
72632,2137,35,both,19.0,salary,bonus
72633,2137,32,both,19.0,salary,bonus
78014,2137,32,female,19.7000007629395,salary,bonus
13995,2423,27,,20.0,salary,bonus
17638,2815,34,both,23.0,salary,bonus
15029,3165,45,both,25.0,salary,bonus
54142,3385,40,both,25.0,salary,bonus
40973,3385,40,both,25.0,salary,bonus
16762,3385,40,both,25.0,salary,
15349,3385,40,both,22.0,salary,
33096,4522,39,both,20.0,salary,bonus
56102,4522,28,female,17.0,salary,bonus
70986,4522,39,both,20.0,salary,bonus
65847,4522,34,both,20.0,salary,bonus
18209,4522,35,both,15.0,salary,commission
90482,4793,35,both,21.4200000762939,salary,bonus
18188,4965,30,male,280.0,annual,bonus
26580,4965,40,male,320.0,annual,bonus
18184,4965,30,male,280.0,annual,bonus
34269,5534,45,male,25.0,salary,bonus
26642,5534,60,male,25.0,salary,bonus
19752,6092,40,male,30.0,salary,bonus
21367,6547,45,both,300.0,annual,bonus
28383,6841,35,both,18.0,salary,bonus
68542,6890,40,both,16.6000003814697,salary,bonus
65287,6890,40,female,17.7000007629395,salary,bonus
21387,6890,40,female,16.6000003814697,salary,bonus
88519,7418,40,both,33.0,salary,bonus
22042,7418,40,both,30.0,salary,bonus
26052,7418,55,both,25.0,salary,
23204,7872,40,both,19.0,salary,bonus
73875,8407,35,male,20.0,salary,bonus
84059,8549,45,both,23.0,salary,bonus
84015,8549,45,both,23.0,salary,bonus
92448,8549,45,both,23.0,salary,bonus
95963,8549,45,both,23.0,salary,bonus
84017,8549,45,both,23.0,salary,bonus
24355,8549,49,both,23.0,salary,bonus
84018,8549,45,both,23.0,salary,bonus
94143,8549,49,both,23.0,salary,bonus
84020,8549,45,both,23.0,salary,bonus
84019,8549,45,both,23.0,salary,bonus
85730,8549,49,both,23.0,salary,bonus
95965,8549,45,both,23.0447998046875,salary,bonus
92986,8549,45,both,23.0,salary,bonus
25236,9009,45,both,25.0,salary,bonus
26165,9764,45,both,15.5,salary,bonus
67393,9903,55,male,16.0,salary,bonus
26160,9903,65,male,18.5,salary,"commission,bonus"
26534,9959,40,both,22.0,salary,bonus
42085,10888,35,both,400.0,annual,
86909,10888,55,both,300.0,annual,
32489,10888,35,both,320.0,annual,
32303,10888,40,both,300.0,annual,
32532,10888,35,both,400.0,annual,
83088,10888,45,both,400.0,annual,
32461,10888,60,both,250.0,annual,
86932,10888,55,both,230.0,annual,
86107,10888,55,both,240.0,annual,
32457,10888,60,both,300.0,annual,
32470,10888,60,both,300.0,annual,
86881,10888,55,both,240.0,annual,bonus
28889,11526,65,both,20.0,salary,bonus
28977,11589,35,both,20.0,salary,bonus
35090,12020,35,both,300.0,annual,bonus
28911,12128,49,both,25.0,salary,bonus
30270,12868,35,both,30.0,salary,
31444,13126,38,both,16.0,salary,commission
34547,13812,40,both,20.0499992370605,salary,bonus
36869,13834,99,female,14.8999996185303,salary,bonus
35412,14062,50,both,16.0,salary,
36980,14184,29,female,16.2000007629395,salary,bonus
36073,14187,40,both,22.0,salary,bonus
72590,14743,29,both,24.5,salary,bonus
40736,15000,99,both,25.0,salary,"commission,bonus"
40907,15004,40,both,21.0,salary,bonus
45387,16112,39,male,25.0,salary,bonus
45561,16112,39,male,20.0,salary,bonus
46666,16580,40,both,450.0,annual,
46665,16580,35,both,300.0,annual,
46667,16580,42,both,500.0,annual,
47749,16698,40,both,25.0,salary,
47229,16720,35,both,28.0,salary,bonus
47228,16720,49,male,28.0,salary,bonus
47971,16931,65,male,40.0,salary,bonus
48486,17072,60,both,25.0,salary,bonus
50464,17336,30,female,18.6000003814697,salary,bonus
50463,17336,30,both,18.6000003814697,salary,bonus
52363,17971,50,male,25.0,salary,bonus
55454,18098,40,male,20.0,salary,bonus
97125,18491,40,both,26.0,salary,"commission,bonus"
55177,18622,40,both,27.0,salary,bonus
55800,18783,25,both,20.0,salary,bonus
56066,18809,40,both,25.0,salary,"commission,bonus"
56067,18809,35,both,26.0,salary,"commission,bonus"
79334,18809,40,both,31.0,salary,bonus
59429,19572,55,male,25.0,salary,bonus
59717,19459,45,both,20.0,salary,bonus
59415,19558,39,male,19.0,salary,bonus
59336,19558,39,male,25.0,salary,bonus
61420,19831,48,both,25.0,salary,bonus
68504,19831,45,male,25.8500003814697,salary,bonus
61378,19831,39,both,25.0,salary,bonus
61414,19831,43,both,22.0,salary,bonus
61327,19831,39,both,23.5,salary,bonus
93270,19831,35,male,22.0,salary,bonus
68541,21441,30,both,17.5,salary,bonus
82689,21445,59,both,20.0,salary,bonus
69302,21445,59,both,20.0,salary,bonus
92997,21943,40,male,18.0,salary,bonus
71474,22047,35,both,350.0,annual,bonus
73198,22047,35,both,300.0,annual,
71475,22047,35,both,350.0,annual,bonus
72354,22068,35,both,20.0,salary,bonus
72352,22068,35,both,23.3500003814697,salary,bonus
72351,22068,30,both,19.6499996185303,salary,bonus
72414,22159,55,both,27.0,salary,bonus
73276,22574,40,both,360.0,annual,
95181,23172,40,both,18.0,salary,bonus
74179,23172,40,both,18.0,salary,bonus
74149,23172,40,both,18.0,salary,bonus
74150,23172,40,both,19.0,salary,bonus
73850,23095,50,both,350.0,annual,bonus
70046,21715,50,both,17.0,salary,bonus
70044,21715,50,both,16.0,salary,
71032,21958,30,both,19.1200008392334,salary,bonus
72302,22010,35,male,24.0,salary,bonus
73409,22010,39,both,20.2999992370605,salary,bonus
72708,22424,40,both,22.0,salary,bonus
72606,22431,55,female,28.6000003814697,salary,bonus
72751,22383,35,both,19.0,salary,bonus
75092,23553,35,both,23.0,salary,commission
76002,23553,35,both,30.0,salary,commission
76003,23553,35,both,25.0,salary,
75144,23456,60,both,28.1000003814697,salary,bonus
75082,23529,60,both,25.5,salary,bonus
81655,23776,40,male,18.0,salary,bonus
81654,23776,40,male,18.0,salary,bonus
76328,24221,40,female,24.0,salary,bonus
76894,24454,59,both,22.3999996185303,salary,bonus
76893,24454,59,both,24.2000007629395,salary,bonus
77732,24749,39,both,28.0,salary,"commission,bonus"
77731,24749,65,both,30.0,salary,bonus
77730,24749,39,both,20.6000003814697,salary,bonus
77976,24775,35,both,22.0,salary,bonus
78503,24982,40,both,18.0,salary,bonus
78504,24982,40,both,18.0,salary,bonus
79806,25382,35,both,18.0,salary,bonus
100634,25396,35,both,40.0,salary,bonus
100633,25396,35,both,25.0,salary,bonus
80654,25509,55,both,21.5,salary,bonus
80507,25525,35,male,25.0,salary,
81669,25753,65,both,23.0,salary,bonus
99306,25753,65,both,30.0,salary,bonus
99294,25753,65,both,25.0,salary,bonus
81670,25753,65,both,20.0,salary,bonus
81557,25763,28,both,23.0,salary,bonus
82782,26090,39,both,16.2999992370605,salary,bonus
82932,26123,49,both,25.0,salary,bonus
83187,26171,55,both,14.0,salary,bonus
83185,26171,55,both,18.0,salary,bonus
83183,26171,55,both,18.0,salary,bonus
83880,26273,45,both,27.0,salary,bonus
83881,26273,45,both,27.0,salary,bonus
100046,26273,50,both,25.0,salary,bonus
100042,26273,62,both,27.0,salary,bonus
83879,26273,45,both,27.0,salary,bonus
84042,26332,45,both,30.0,salary,bonus
84063,26332,45,both,30.0,salary,bonus
84182,26411,29,both,21.0,salary,
84399,26449,50,male,20.0,salary,bonus
84398,26449,60,both,30.0,salary,bonus
86876,26488,35,male,22.0,salary,bonus
84389,26488,35,male,22.0,salary,bonus
88660,26714,35,both,23.0,salary,bonus
85225,26714,35,both,23.0,salary,bonus
87498,26953,50,both,22.0,salary,bonus
87614,26953,55,both,24.8999996185303,salary,bonus
86647,26953,55,both,25.0,salary,bonus
87062,26957,50,both,20.0,salary,bonus
88708,27364,35,both,300.0,annual,
93412,27600,35,male,25.0,salary,commission
94962,28504,35,both,21.0,salary,
101726,28504,35,both,21.0,salary,
96815,28804,40,both,20.5,salary,bonus
98541,28889,45,both,34.4000015258789,salary,commission
